-75.05	6.96
-75.4	6.96
-75.4	6.96
-75.4	6.96
-75.4	6.96
-75.87666667	5.50861111
-76.03333333	5.21666667
-76.03333333	5.21666667
-75.8833	5.3
-75.8833	5.3
-76.3	4.733
-76.3	4.733
-76.3	4.733
-76.3	4.733
-76.3	4.733
-76.3	4.733
-76.167	4.8
-76.167	4.8
-76.63	3.5
-76.63	3.5
-76.95	2.53
-76.95	2.53
-76.95	2.53
-78.117	1.25
-78.117	1.25
-78	1.15
-75.05	6.96
-75.05	6.96
-76.167	4.8
-76.95	2.53
-76.95	2.53
-76.95	2.53
