key,datasetKey,publishingOrgKey,datasetCategory,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,occurrenceStatus,classifications,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,scientificNameAuthorship,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,gadm,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,modified,lastInterpreted,references,license,isSequenced,identifiers,media,facts,relations,isInCluster,datasetName,recordedBy,identifiedBy,dnaSequenceID,nucleotideSequence,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,http://unknown.org/crawl_attempt,http://unknown.org/status,gbifID,collectionCode,verbatimLocality,occurrenceID,taxonID,http://unknown.org/captive_cultivated,catalogNumber,institutionCode,eventTime,identificationID,especie_consulta,vitality,occurrenceRemarks,dynamicProperties,projectId,lifeStage,sex,individualCount,elevation,elevationAccuracy,preparations,samplingProtocol,recordNumber,habitat,institutionID,verbatimCoordinateSystem,locality,municipality,county,language,type,disposition,verbatimElevation,collectionID,institutionKey,collectionKey,verbatimSRS,networkKeys,nomenclaturalCode,vernacularName,taxonRemarks,identificationRemarks,establishmentMeans,georeferencedBy,otherCatalogNumbers,samplingEffort,georeferencedDate,georeferenceVerificationStatus,ownerInstitutionCode,accessRights,georeferenceSources,higherGeography,higherGeographyID,organismScope,locationID,higherClassification,organismQuantity,organismQuantityType,fieldNumber,verbatimIdentification,behavior,island,reproductiveCondition,georeferenceRemarks,eventID,namePublishedInYear,eventRemarks,programmeAcronym,sampleSizeUnit,sampleSizeValue,footprintWKT,footprintSRS,fieldNotes,previousIdentifications,parentEventID,georeferenceProtocol,typeStatus,datasetID,nameAccordingTo,waterBody,identificationQualifier,verbatimTaxonRank,acceptedNameUsage,http://unknown.org/crawlerDwcaCacheTime,http://unknown.org/orphanEndpoint,coordinatePrecision,locationRemarks,typifiedName,http://unknown.org/conceptualSchema,http://unknown.org/declaredCount,associatedReferences,associatedSequences,taxonConceptID,http://unknown.org/datasetCategory.gbif.org
6133321895,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,['CitizenScience'],997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-08-28T18:34:26.589+00:00,2026-09-02T08:36:06.908+00:00,605,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/creator': 'Robert V Taylor', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/611959776/original.jpg', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '611959776', 'http://purl.org/dc/terms/created': '2026-01-27T21:15:13Z', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/611959776', 'http://purl.org/dc/terms/rightsHolder': 'Robert V Taylor'}, {'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/creator': 'Robert V Taylor', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/611959805/original.jpg', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '611959805', 'http://purl.org/dc/terms/created': '2026-01-27T21:15:13Z', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/611959805', 'http://purl.org/dc/terms/rightsHolder': 'Robert V Taylor'}]}",HUMAN_OBSERVATION,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': 'J92W', 'name': 'Atelopus spurrelli Boulenger, 1914', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Boulenger, 1914', 'genericName': 'Atelopus', 'specificEpithet': 'spurrelli', 'formattedName': '<i>Atelopus</i> <i>spurrelli</i> Boulenger, 1914'}, 'acceptedUsage': {'key': 'J92W', 'name': 'Atelopus spurrelli Boulenger, 1914', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Boulenger, 1914', 'genericName': 'Atelopus', 'specificEpithet': 'spurrelli', 'formattedName': '<i>Atelopus</i> <i>spurrelli</i> Boulenger, 1914'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': '9CK8W', 'name': 'Tetrapoda', 'rank': 'MEGACLASS'}, {'key': 'PH', 'name': 'Amphibia', 'rank': 'CLASS'}, {'key': 'PW', 'name': 'Anura', 'rank': 'ORDER'}, {'key': '7FY', 'name': 'Bufonidae', 'rank': 'FAMILY'}, {'key': '34W6', 'name': 'Atelopus', 'rank': 'GENUS'}, {'key': 'J92W', 'name': 'Atelopus spurrelli', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'NT', 'issues': ['TAXON_ID_NOT_FOUND']}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '5216636', 'name': 'Atelopus spurrelli Boulenger, 1914', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Boulenger, 1914', 'genericName': 'Atelopus', 'specificEpithet': 'spurrelli', 'formattedName': '<i>Atelopus</i> <i>spurrelli</i> Boulenger, 1914'}, 'acceptedUsage': {'key': '5216636', 'name': 'Atelopus spurrelli Boulenger, 1914', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Boulenger, 1914', 'genericName': 'Atelopus', 'specificEpithet': 'spurrelli', 'formattedName': '<i>Atelopus</i> <i>spurrelli</i> Boulenger, 1914'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '131', 'name': 'Amphibia', 'rank': 'CLASS'}, {'key': '952', 'name': 'Anura', 'rank': 'ORDER'}, {'key': '6727', 'name': 'Bufonidae', 'rank': 'FAMILY'}, {'key': '2422265', 'name': 'Atelopus', 'rank': 'GENUS'}, {'key': '5216636', 'name': 'Atelopus spurrelli', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'NT', 'issues': ['TAXON_ID_NOT_FOUND']}}",5216636,1,44,131,952,6727,2422265,5216636.0,5216636,"Atelopus spurrelli Boulenger, 1914","Boulenger, 1914","Atelopus spurrelli Boulenger, 1914",Animalia,Chordata,Anura,Bufonidae,Atelopus,Atelopus spurrelli,Atelopus,spurrelli,SPECIES,ACCEPTED,NT,2026-01-30T19:38:00,6.178314,-77.433965,31362.0,SOUTH_AMERICA,Chocó,{},2026.0,1.0,27.0,2026-01-27T16:15:13,27.0,27.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2026-01-31T02:06:04.000+00:00,2026-09-02T08:36:06.908+00:00,https://www.inaturalist.org/observations/336722469,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '336722469'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/611959776', 'created': '2026-01-27T21:15:13.000+00:00', 'creator': 'Robert V Taylor', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Robert V Taylor', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/611959776/original.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/611959805', 'created': '2026-01-27T21:15:13.000+00:00', 'creator': 'Robert V Taylor', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Robert V Taylor', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/611959805/original.jpg'}]",[],[],False,iNaturalist research-grade observations,Robert V Taylor,Robert V Taylor,[],[],WGS84,Amphibia,CO,[],[],LATIN_AMERICA,Colombia,NORTH_AMERICA,Robert V Taylor,336722469,vonhooeydonk,Coordinate uncertainty increased to 31362m to protect threatened taxon,2026-01-27 16:15:13,605,not_reviewed,6133321895,Observations,"Chocó, CO",https://www.inaturalist.org/observations/336722469,21724,wild,336722469,iNaturalist,16:15:13-05:00,756317128,Atelopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163002180,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,['CitizenScience'],997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-08-28T18:34:26.589+00:00,2026-09-02T09:27:03.626+00:00,605,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/creator': 'Josh Noseworthy', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/618268236/original.jpg', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '618268236', 'http://purl.org/dc/terms/created': '2026-02-20T09:22:29-08:00', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/618268236', 'http://purl.org/dc/terms/rightsHolder': 'Josh Noseworthy'}, {'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/creator': 'Josh Noseworthy', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/618268212/original.jpg', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '618268212', 'http://purl.org/dc/terms/created': '2026-02-20T14:22:00Z', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/618268212', 'http://purl.org/dc/terms/rightsHolder': 'Josh Noseworthy'}]}",HUMAN_OBSERVATION,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': 'J92W', 'name': 'Atelopus spurrelli Boulenger, 1914', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Boulenger, 1914', 'genericName': 'Atelopus', 'specificEpithet': 'spurrelli', 'formattedName': '<i>Atelopus</i> <i>spurrelli</i> Boulenger, 1914'}, 'acceptedUsage': {'key': 'J92W', 'name': 'Atelopus spurrelli Boulenger, 1914', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Boulenger, 1914', 'genericName': 'Atelopus', 'specificEpithet': 'spurrelli', 'formattedName': '<i>Atelopus</i> <i>spurrelli</i> Boulenger, 1914'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': '9CK8W', 'name': 'Tetrapoda', 'rank': 'MEGACLASS'}, {'key': 'PH', 'name': 'Amphibia', 'rank': 'CLASS'}, {'key': 'PW', 'name': 'Anura', 'rank': 'ORDER'}, {'key': '7FY', 'name': 'Bufonidae', 'rank': 'FAMILY'}, {'key': '34W6', 'name': 'Atelopus', 'rank': 'GENUS'}, {'key': 'J92W', 'name': 'Atelopus spurrelli', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'NT', 'issues': ['TAXON_ID_NOT_FOUND']}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '5216636', 'name': 'Atelopus spurrelli Boulenger, 1914', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Boulenger, 1914', 'genericName': 'Atelopus', 'specificEpithet': 'spurrelli', 'formattedName': '<i>Atelopus</i> <i>spurrelli</i> Boulenger, 1914'}, 'acceptedUsage': {'key': '5216636', 'name': 'Atelopus spurrelli Boulenger, 1914', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Boulenger, 1914', 'genericName': 'Atelopus', 'specificEpithet': 'spurrelli', 'formattedName': '<i>Atelopus</i> <i>spurrelli</i> Boulenger, 1914'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '131', 'name': 'Amphibia', 'rank': 'CLASS'}, {'key': '952', 'name': 'Anura', 'rank': 'ORDER'}, {'key': '6727', 'name': 'Bufonidae', 'rank': 'FAMILY'}, {'key': '2422265', 'name': 'Atelopus', 'rank': 'GENUS'}, {'key': '5216636', 'name': 'Atelopus spurrelli', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'NT', 'issues': ['TAXON_ID_NOT_FOUND']}}",5216636,1,44,131,952,6727,2422265,5216636.0,5216636,"Atelopus spurrelli Boulenger, 1914","Boulenger, 1914","Atelopus spurrelli Boulenger, 1914",Animalia,Chordata,Anura,Bufonidae,Atelopus,Atelopus spurrelli,Atelopus,spurrelli,SPECIES,ACCEPTED,NT,2026-02-23T01:54:07,5.981648,-77.28776,31368.0,SOUTH_AMERICA,Chocó,"{'level0': {'gid': 'COL', 'name': 'Colombia'}, 'level1': {'gid': 'COL.13_2', 'name': 'Chocó'}, 'level2': {'gid': 'COL.13.2_2', 'name': 'Alto Baudó'}}",2026.0,2.0,20.0,2026-02-20T09:22,51.0,51.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2026-02-23T12:13:09.000+00:00,2026-09-02T09:27:03.626+00:00,https://www.inaturalist.org/observations/339824945,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': '339824945'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/618268236', 'created': '2026-02-20T17:22:29.000+00:00', 'creator': 'Josh Noseworthy', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'Josh Noseworthy', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/618268236/original.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/618268212', 'created': '2026-02-20T14:22:00.000+00:00', 'creator': 'Josh Noseworthy', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'Josh Noseworthy', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/618268212/original.jpg'}]",[],[],False,iNaturalist research-grade observations,Josh Noseworthy,Josh Noseworthy,[],[],WGS84,Amphibia,CO,[],[],LATIN_AMERICA,Colombia,NORTH_AMERICA,Josh Noseworthy,339824945,josh_noseworthy,Coordinate uncertainty increased to 31368m to protect threatened taxon,2026/02/20 9:22 AM,605,not_reviewed,6163002180,Observations,"Chocó, CO",https://www.inaturalist.org/observations/339824945,21724,wild,339824945,iNaturalist,09:22:00-05:00,765823928,Atelopus,alive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234955645,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,['CitizenScience'],997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-08-28T18:34:26.589+00:00,2026-09-02T08:02:46.039+00:00,605,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/creator': 'Fundacion ProAves', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/645879078/original.jpg', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '645879078', 'http://purl.org/dc/terms/created': '2026-04-20T15:03:00Z', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/645879078', 'http://purl.org/dc/terms/rightsHolder': 'Fundacion ProAves'}]}",HUMAN_OBSERVATION,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': 'J8YY', 'name': 'Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994', 'genericName': 'Atelopus', 'specificEpithet': 'laetissimus', 'formattedName': '<i>Atelopus</i> <i>laetissimus</i> Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994'}, 'acceptedUsage': {'key': 'J8YY', 'name': 'Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994', 'genericName': 'Atelopus', 'specificEpithet': 'laetissimus', 'formattedName': '<i>Atelopus</i> <i>laetissimus</i> Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': '9CK8W', 'name': 'Tetrapoda', 'rank': 'MEGACLASS'}, {'key': 'PH', 'name': 'Amphibia', 'rank': 'CLASS'}, {'key': 'PW', 'name': 'Anura', 'rank': 'ORDER'}, {'key': '7FY', 'name': 'Bufonidae', 'rank': 'FAMILY'}, {'key': '34W6', 'name': 'Atelopus', 'rank': 'GENUS'}, {'key': 'J8YY', 'name': 'Atelopus laetissimus', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'EN', 'issues': ['TAXON_ID_NOT_FOUND']}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '5216664', 'name': 'Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994', 'genericName': 'Atelopus', 'specificEpithet': 'laetissimus', 'formattedName': '<i>Atelopus</i> <i>laetissimus</i> Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994'}, 'acceptedUsage': {'key': '5216664', 'name': 'Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': 'Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994', 'genericName': 'Atelopus', 'specificEpithet': 'laetissimus', 'formattedName': '<i>Atelopus</i> <i>laetissimus</i> Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '131', 'name': 'Amphibia', 'rank': 'CLASS'}, {'key': '952', 'name': 'Anura', 'rank': 'ORDER'}, {'key': '6727', 'name': 'Bufonidae', 'rank': 'FAMILY'}, {'key': '2422265', 'name': 'Atelopus', 'rank': 'GENUS'}, {'key': '5216664', 'name': 'Atelopus laetissimus', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'EN', 'issues': ['TAXON_ID_NOT_FOUND']}}",5216664,1,44,131,952,6727,2422265,5216664.0,5216664,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994","Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994","Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Animalia,Chordata,Anura,Bufonidae,Atelopus,Atelopus laetissimus,Atelopus,laetissimus,SPECIES,ACCEPTED,EN,2026-04-26T01:04:15,11.150515,-74.023372,31158.0,SOUTH_AMERICA,Magdalena,"{'level0': {'gid': 'COL', 'name': 'Colombia'}, 'level1': {'gid': 'COL.20_2', 'name': 'Magdalena'}, 'level2': {'gid': 'COL.20.26_2', 'name': 'Santa Marta'}}",2026.0,4.0,20.0,2026-04-20T10:03,110.0,110.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2026-04-27T16:52:21.000+00:00,2026-09-02T08:02:46.039+00:00,https://www.inaturalist.org/observations/354018141,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '354018141'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/645879078', 'created': '2026-04-20T15:03:00.000+00:00', 'creator': 'Fundacion ProAves', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Fundacion ProAves', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/645879078/original.jpg'}]",[],[],False,iNaturalist research-grade observations,Fundacion ProAves,Fundacion ProAves,[],[],WGS84,Amphibia,CO,[],[],LATIN_AMERICA,Colombia,NORTH_AMERICA,Fundacion ProAves,354018141,fundacion_proaves,Coordinate uncertainty increased to 31158m to protect threatened taxon,2026-04-20 10:03:00,605,not_reviewed,6234955645,Observations,"Magdalena, CO",https://www.inaturalist.org/observations/354018141,21663,wild,354018141,iNaturalist,10:03:00-05:00,796944417,Atelopus,,RF Efrain Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
