key,scientificName,species,decimalLatitude,decimalLongitude,stateProvince,municipality,basisOfRecord,year,datasetKey,datasetName,institutionCode,collectionCode,coordinateUncertaintyInMeters,issues,especie_consulta
6133321895,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.178314,-77.433965,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6163002180,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.981648,-77.28776,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31368.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6234955645,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.150515,-74.023372,Magdalena,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6235651099,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.254949,-77.574333,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
6400598488,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.979327,-77.302848,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31368.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6334473081,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.330204,-77.451909,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6469978981,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.025047,-77.417145,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6469693996,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.114629,-77.510617,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6498337711,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.907266,-77.305452,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31368.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6500277428,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.965334,-77.243316,Chocó,,HUMAN_OBSERVATION,2026.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31368.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5087379343,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.32411,-77.280694,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5087494510,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.387289,-77.366184,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5087341599,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.105391,-77.591714,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5167233542,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.03066,-77.402027,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5108421371,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.065168,-77.350443,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5140604194,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.060836,-74.089227,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5140616207,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.076016,-74.138872,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6186025428,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.054484,-77.55413,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5167959319,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.055512,-77.586004,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5168443034,"Atelopus lozanoi Osorno-Muñoz, Ardila-Robayo & Ruiz-Carranza, 2001",Atelopus lozanoi,4.433729,-73.708387,Cundinamarca,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31403.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5199248575,"Atelopus nahumae Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus nahumae,10.812734,-73.92527,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5206092750,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.177099,-77.406533,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5206098790,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.031574,-77.41811,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5215679234,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.029149,-77.476264,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5215817436,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.027214,-77.494859,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5215826308,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.133933,-77.411114,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5216056265,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.10633,-77.525237,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5216093294,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.278802,-77.208151,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5216246245,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.154755,-77.587405,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5216271007,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.00037,-77.407115,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5216577804,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.079282,-77.541798,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5216662406,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.371424,-77.269719,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5216825690,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.262966,-77.263904,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5216882005,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.033245,-77.401319,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5216971261,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.056657,-77.521757,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5217076233,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.013161,-77.530366,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5217116270,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.336685,-77.522078,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5292721380,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.314233,-77.247316,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5935179936,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.145442,-77.453298,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6130365708,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.063757,-77.597191,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
6130752194,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.171212,-77.402536,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6130959929,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.287236,-77.272584,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6131161294,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.046798,-77.594766,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
6131167515,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.20795,-77.217779,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6131548257,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.207965,-77.2332,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5230327505,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.159057,-77.471251,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5293062526,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.525738,-77.512931,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31379.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5827535507,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,1.540291,-78.035598,Nariño,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31446.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5292290445,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.091994,-77.593255,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5828713672,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.892975,-77.388045,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31368.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5938208007,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.084103,-77.580317,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
6413763313,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.097304,-77.445837,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5828605130,"Atelopus fronterizo Vesely & Batista, 2021",Atelopus fronterizo,8.383844,-77.123467,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5830529496,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.107592,-77.242578,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5837706564,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.779726,-77.539581,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31373.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5839806895,"Atelopus nahumae Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus nahumae,10.878669,-73.839418,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5840062428,"Atelopus nahumae Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus nahumae,10.899657,-73.81021,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5840471961,"Atelopus carrikeri Ruthven, 1916",Atelopus carrikeri,10.9771,-73.949432,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6195472121,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.684109,-77.469331,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31373.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6195594969,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.726023,-77.543099,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31373.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5889419485,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.180949,-77.58342,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5889472722,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.170419,-77.545772,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5889776516,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.177913,-77.579736,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
5892540266,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.062276,-74.006738,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5892547616,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.101179,-74.015833,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5903721861,"Atelopus fronterizo Vesely & Batista, 2021",Atelopus fronterizo,8.574452,-77.394506,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,8.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5908680806,"Atelopus fronterizo Vesely & Batista, 2021",Atelopus fronterizo,8.574136,-77.39273,Chocó,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,210.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5920201928,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.074562,-74.164909,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5932542383,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.077915,-74.049253,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5935601591,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.015257,-74.009934,Magdalena,,HUMAN_OBSERVATION,2025.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
